Gene id	PTTSmmMPDMSO1	PTTSmmMPGL1
3632451O06Rik	0.051263	0.082365
3830403N18Rik	0.874522	1.399911
3830406C13Rik	2.759320	3.398401
3830417A13Rik	0.011878	0.048212
3830432H09Rik	0.116359	0.167933
3930402G23Rik	0.007160	0.024220
4430402I18Rik	0.111035	0.132560
4631405J19Rik	0.045078	0.058220
4631405K08Rik	0.009768	0.046257
4632404H12Rik	0.949130	1.121941
4632411P08Rik	0.040734	0.067833
4632415L05Rik	1.664971	2.262942
4632428C04Rik	0.025509	0.023010
4632428N05Rik	30.903686	27.493221
4632433K11Rik	0.598586	0.971889
4632434I11Rik	0.117618	0.166904
4732414G09Rik	0.023741	0.058890
4732419C18Rik	0.047168	0.083763
4732456N10Rik	0.045815	0.050718
4732463B04Rik	0.003214	0.021746
4732465J04Rik	0.039664	0.068574
4732471J01Rik	0.105274	0.142440
4732487G21Rik	1.905011	2.113123
4732490B19Rik	0.016752	0.050999
4732491K20Rik	0.267937	0.410573
4831440E17Rik	0.316671	0.856934
4833403I15Rik	0.057278	0.172220
4833407H14Rik	0.411763	0.354537
4833412C05Rik	0.012395	0.083854
4833413E03Rik	0.069954	0.136716
4833417C18Rik	0.751609	1.801015
4833418N02Rik	0.144062	0.320228
4833420G17Rik	7.789102	9.045655
4833422M21Rik	0.037195	0.025163
4833423E24Rik	0.018854	0.068028
4833424O15Rik	0.013755	0.040325
4833427F10Rik	0.007145	0.106337
4833427G06Rik	0.044022	0.039708
4833428L15Rik	0.017058	0.103860
4833439L19Rik	11.344952	13.322668
4833445I07Rik	0.656480	0.616834
4921501E09Rik	0.010287	0.052197
4921504A21Rik	0.030742	0.027730
4921504E06Rik	0.032942	0.063674
4921506M07Rik	0.043852	0.069563
4921507G05Rik	0.278921	0.369186
4921507P07Rik	0.141759	0.113884
4921508D12Rik	0.090896	0.068326
4921508M14Rik	0.019634	0.079695
4921509C19Rik	0.033128	0.112057
4921511C20Rik	0.013028	0.044069
4921511H03Rik	0.014048	0.038015
4921513D11Rik	0.189240	0.298723
4921513I03Rik	0.035850	0.080843
4921515E04Rik	0.014248	0.134945
4921517D22Rik	0.038840	0.039414
4921522P10Rik	0.294357	0.391637
4921523L03Rik	0.007891	0.042709
4921524J17Rik	2.360915	3.398296
4921524L21Rik	0.028788	0.038952
4921528I07Rik	0.013872	0.093847
4921530L21Rik	0.065012	0.087963
4921531C22Rik	1.107910	1.253296
4921534H16Rik	0.026033	0.044830
4921536K21Rik	0.109076	0.107849
4921539E11Rik	0.028746	0.082651
4922502D21Rik	0.013420	0.063553
4930401G09Rik	0.036698	0.024827
4930401O10Rik	0.042314	0.076336
4930401O12Rik	0.034007	0.122702
4930402C01Rik	0.000000	0.070652
4930402F06Rik	0.039584	0.053558
4930402H24Rik	3.365608	4.314033
4930402K13Rik	0.011673	0.031587
4930403P22Rik	0.271801	0.302858
4930404A10Rik	0.047294	0.082273
4930404H24Rik	0.213409	0.115500
4930404N11Rik	105.365991	102.038133
4930405A21Rik	0.196091	0.215571
4930405D11Rik	0.087296	0.096639
4930405H06Rik	0.050515	0.045566
4930405O22Rik	0.827137	1.295852
4930406D18Rik	0.011870	0.032122
4930407G08Rik	0.032998	0.089294
4930407I10Rik	0.027925	0.075568
4930408O17Rik	0.018806	0.101781
4930412B13Rik	0.016795	0.068174
4930412D23Rik	0.013634	0.110687
4930412E21Rik	0.035270	0.127257
4930412F09Rik	0.042962	0.087194
4930412L05Rik	0.033340	0.180441
4930412M03Rik	3.377828	6.427009
4930412O13Rik	0.030678	0.069180
4930415F15Rik	0.101940	0.193099
4930415L06Rik	0.003900	0.021108
4930415O20Rik	0.021157	0.114504
4930417H01Rik	0.008952	0.068633
4930417O22Rik	0.012348	0.091891
4930422M22Rik	0.580234	0.702102
4930423M02Rik	0.025399	0.094507
4930426D05Rik	0.023421	0.045271
4930426I24Rik	1.119181	2.725722
4930426L09Rik	0.317603	0.312529
4930427A07Rik	0.157190	0.244731
4930428N03Rik	0.045927	0.062140
4930429F24Rik	0.159364	0.237187
4930429P21Rik	0.064443	0.072661
4930430A15Rik	0.038464	0.069390
4930430D24Rik	0.024061	0.032555
4930430E12Rik	18.642769	33.901369
4930430F08Rik	2.793509	3.833200
4930431F12Rik	0.046569	0.100816
4930432B10Rik	0.137908	0.171362
4930432K21Rik	0.236101	0.274617
4930432M17Rik	0.019305	0.065302
4930433B08Rik	0.036025	0.048743
4930433I11Rik	0.017023	0.053744
4930433J02Rik	0.030511	0.020641
4930433N12Rik	0.035482	0.048009
4930434B07Rik	0.019268	0.065174
4930435C17Rik	0.029748	0.067083
4930435E12Rik	0.033323	0.063121
4930435H24Rik	0.023954	0.076607
4930438A08Rik	0.510818	0.355842
4930438E09Rik	0.068037	0.131510
4930439A04Rik	0.427579	0.362004
4930440C22Rik	0.030601	0.041404
4930440I19Rik	0.045399	0.090332
4930441J16Rik	0.000000	0.110790
4930442H23Rik	0.162757	0.231806
4930442J19Rik	0.021111	0.085693
4930443O20Rik	0.157873	0.168297
4930444A19Rik	0.451595	0.722559
4930444G20Rik	0.006851	0.064883
4930444M15Rik	0.019265	0.037237
4930444P10Rik	0.009729	0.078984
4930445B16Rik	0.077527	0.078672
4930445N18Rik	0.006237	0.075948
4930447A16Rik	0.060974	0.330000
4930447C04Rik	0.045476	0.053327
4930447F04Rik	0.016389	0.022174
4930447F24Rik	0.089431	0.111696
4930447M23Rik	0.065130	0.136190
4930448E22Rik	0.014490	0.039210
4930448H16Rik	0.075982	0.185050
4930448I06Rik	0.000000	0.029715
4930448N21Rik	0.037205	0.028766
4930449I24Rik	0.022260	0.030119
4930451C15Rik	0.040171	0.081529
4930451E10Rik	0.119112	0.282035
4930451G09Rik	0.123482	0.100245
4930451I11Rik	0.026532	0.107696
4930452B06Rik	0.022963	0.081559
4930452N14Rik	0.038198	0.077524
4930453H23Rik	0.004862	0.046051
4930453N24Rik	6.386625	8.397906
4930455B14Rik	0.018191	0.041021
4930455D15Rik	0.045478	0.131858
4930455G09Rik	5.280608	6.106166
4930455H04Rik	0.009768	0.066082
4930456L15Rik	0.036359	0.061493
4930458D05Rik	0.093921	0.104978
4930461G14Rik	0.006182	0.016729
4930463O16Rik	0.046251	0.046935
4930465M20Rik	0.011092	0.037521
4930467D21Rik	0.025879	0.054468
4930467E23Rik	0.053644	0.181455
4930467K11Rik	0.034325	0.046442
4930468A15Rik	0.043534	0.029451
4930469B13Rik	0.020367	0.082671
4930469G21Rik	0.045073	0.048788
4930469K13Rik	0.577460	0.731715
4930470P17Rik	0.045483	0.092311
4930471C04Rik	0.045745	0.061894
4930471C06Rik	0.051041	0.046040
4930471D02Rik	0.029838	0.060558
4930471M09Rik	0.017222	0.046605
4930473D10Rik	0.032686	0.044226
4930474N05Rik	0.029436	0.079655
4930477E14Rik	0.000000	0.024282
4930478K11Rik	0.110716	0.124835
4930479D17Rik	0.056745	0.168910
4930480E11Rik	0.007078	0.019153
4930480G23Rik	0.039111	0.074086
4930480K23Rik	0.190341	0.267195
4930483J18Rik	0.318728	0.335416
4930486F22Rik	0.006831	0.064702
4930486I03Rik	0.008001	0.075776
4930486L24Rik	0.007785	0.115866
4930488B22Rik	0.018179	0.024597
4930500F10Rik	0.394929	0.488551
4930502E09Rik	0.618096	0.737916
4930502E18Rik	0.008973	0.036424
4930503B20Rik	0.032614	0.038612
4930503E14Rik	0.030806	0.055575
4930503L19Rik	8.713547	11.143883
4930503O07Rik	0.000000	0.080696
4930504O13Rik	0.040398	0.081991
4930505A04Rik	0.080137	0.121982
4930505K14Rik	0.038649	0.026147
4930505M18Rik	0.017390	0.058824
4930505N22Rik	0.191803	0.165146
4930506M07Rik	20.785762	25.400016
4930507D05Rik	0.315345	0.500876
4930507D10Rik	0.037584	0.020341
4930509E16Rik	0.012379	0.167497
4930509G22Rik	0.122314	0.171624
4930509J09Rik	0.006879	0.083772
4930509K18Rik	0.023044	0.054564
4930510E17Rik	0.031914	0.043181
4930511A02Rik	0.015188	0.061652
4930511O05Rik	0.068172	0.046120
4930512B01Rik	0.236463	0.232686
4930512H18Rik	0.032701	0.141585
4930512M02Rik	0.037279	0.100880
4930513O06Rik	0.000000	0.019111
4930515B02Rik	0.046821	0.126701
4930516B21Rik	0.034935	0.141806
4930516K23Rik	0.024209	0.180157
4930517E11Rik	0.000000	0.009810
4930517L18Rik	0.051263	0.034680
4930517O19Rik	0.028738	0.093320
4930518I15Rik	1.019929	1.099686
4930519A11Rik	0.006967	0.047134
4930519D14Rik	0.022830	0.072075
4930519F16Rik	0.024579	0.059861
4930519F24Rik	0.029975	0.121672
4930519G04Rik	0.031498	0.028412
4930519P11Rik	0.097923	0.099370
4930520O04Rik	0.207963	0.300567
4930522H14Rik	0.045713	0.077314
4930522L14Rik	1.515619	2.449863
4930522O17Rik	0.067392	0.182368
4930523C07Rik	0.469402	0.509990
4930524B15Rik	0.031821	0.035879
4930524J08Rik	0.155822	0.368958
4930524N10Rik	0.026676	0.036094
4930524O08Rik	0.022476	0.037168
4930525G20Rik	0.231893	0.371863
4930525M21Rik	0.039267	0.079695
4930526F13Rik	0.015988	0.028844
4930527A07Rik	0.020624	0.055809
4930528D03Rik	0.035533	0.056819
4930528G23Rik	0.024314	0.115142
4930528P14Rik	0.057408	0.103567
4930529I22Rik	0.123224	0.222301
4930529M08Rik	0.025386	0.041218
4930532G15Rik	0.088991	0.127933
4930532M18Rik	0.057158	0.038668
4930533B01Rik	1.450838	3.221936
4930533D04Rik	0.000000	0.057834
4930533I22Rik	0.027307	0.065977
4930533K18Rik	0.017672	0.059777
4930533P14Rik	0.000000	0.054886
4930534D22Rik	0.041195	0.072460
4930535E02Rik	0.011442	0.030962
4930535G08Rik	0.000000	0.081488
4930535I16Rik	2.220469	2.635414
4930535O05Rik	0.000000	0.083016
4930538E20Rik	0.069295	0.072923
4930538K18Rik	0.086025	0.125349
4930539E08Rik	0.037293	0.068268
4930539J05Rik	1.175734	1.621699
4930539M17Rik	0.034405	0.046551
4930540M05Rik	0.039987	0.047341
4930542C16Rik	0.042868	0.162406
4930544D05Rik	0.043094	0.093292
4930544G11Rik	0.007299	0.029626
4930544I03Rik	0.185891	0.209597
4930544L04Rik	0.022138	0.051350
4930544M13Rik	0.015632	0.049351
4930545L23Rik	0.055306	0.215139
4930546C10Rik	0.030982	0.077850
4930547M16Rik	0.051034	0.049322
4930548G14Rik	0.081355	0.061153
4930548H24Rik	0.065098	0.096888
4930548K13Rik	0.043056	0.058257
4930549C01Rik	0.000000	0.023385
4930550C14Rik	0.078674	0.307520
4930550C17Rik	0.060318	0.030605
4930550L24Rik	0.018640	0.025220
4930551L18Rik	0.180879	0.333731
4930552P12Rik	0.014227	0.154000
4930554C24Rik	0.049832	0.107878
4930554G24Rik	0.039448	0.038124
4930554H23Rik	0.048739	0.098918
4930555B11Rik	0.057360	0.022174
4930555B12Rik	0.054538	0.000000
4930555F03Rik	0.026236	0.109455
4930555G01Rik	0.058960	0.079775
4930555M17Rik	0.000000	0.118067
4930555O08Rik	0.000000	0.116923
4930556G01Rik	0.012395	0.134167
4930556G22Rik	0.076455	0.165514
4930556I23Rik	0.051041	0.034530
4930556J24Rik	0.190354	0.245291
4930556L07Rik	0.040178	0.078523
4930556M19Rik	0.426181	0.463688
4930557A04Rik	0.000000	0.117805
4930557F10Rik	0.039215	0.035373
4930558G05Rik	0.020711	0.196155
4930558J18Rik	0.033423	0.064604
4930558K02Rik	0.085199	0.128086
4930558N11Rik	0.054741	0.222198
4930562A09Rik	0.032186	0.029033
4930562C15Rik	0.171689	0.227139
4930562F07Rik	0.166953	0.090357
4930562F17Rik	0.045607	0.061707
4930563D23Rik	0.022830	0.066927
4930563E18Rik	0.040649	0.082500
4930563E22Rik	0.116352	0.143935
4930563I02Rik	0.009209	0.012460
4930564B18Rik	0.105557	0.171387
4930564C03Rik	0.090645	0.257555
4930564D02Rik	0.093050	0.104917
4930565D16Rik	0.019420	0.052552
4930568A12Rik	0.148135	0.192723
4930568D16Rik	0.008757	0.023698
4930568G15Rik	0.025164	0.049180
4930570G19Rik	0.006473	0.055465
4930571K23Rik	0.028676	0.038800
4930572O03Rik	0.065156	0.235088
4930577H14Rik	0.014227	0.038500
4930578C19Rik	0.005653	0.019122
4930578G10Rik	0.041247	0.000000
4930578I06Rik	0.021226	0.071797
4930578M01Rik	0.090686	0.122702
4930579C12Rik	0.032021	0.043326
4930579D09Rik	0.000000	0.071992
4930579F01Rik	0.039764	0.053802
4930579G24Rik	1.338656	1.770998
4930579O11Rik	0.000000	0.085555
4930581F22Rik	0.403266	0.452793
4930583I09Rik	0.131896	0.076483
4930583K01Rik	0.047008	0.074204
4930583P06Rik	0.046599	0.252199
4930584F24Rik	0.040274	0.054492
4930586N03Rik	0.018927	0.059754
4930587A21Rik	0.000000	0.036192
4930588K23Rik	0.036303	0.045025
4930589L23Rik	1.002667	1.230444
4930590J08Rik	0.090090	0.142211
4930591A17Rik	0.031017	0.041967
4930593A02Rik	0.075968	0.148471
4930594M17Rik	0.052722	0.085601
4930594M22Rik	0.052291	0.113203
4930594O21Rik	0.042012	0.066318
4930595D18Rik	0.520479	0.430360
4930595M18Rik	0.019324	0.015688
4930596D02Rik	0.046481	0.062891
4930597A21Rik	0.049248	0.066635
4930597O21Rik	0.109319	0.118329
4930598A11Rik	0.061741	0.146191
4930598F16Rik	0.044487	0.100321
4930599A14Rik	0.046197	0.062506
4930599N23Rik	0.547915	1.173801
4931400O07Rik	0.036158	0.073384
4931403G20Rik	0.223533	0.327651
4931403M11Rik	0.011105	0.060102
4931406B18Rik	0.043283	0.065320
4931406C07Rik	5.364642	7.626597
4931406P16Rik	4.183127	5.321287
4931408C20Rik	0.027869	0.053419
4931409K22Rik	0.039290	0.072146
4931413I07Rik	0.089379	0.120933
4931414P19Rik	0.760932	0.884784
4931415C17Rik	0.018464	0.062457
4931417E11Rik	0.039425	0.106687
4931422A03Rik	0.747883	1.002796
4931423N10Rik	0.024096	0.071727
4931428F04Rik	0.152503	0.206341
4931428L18Rik	0.031314	0.063553
4931429I11Rik	0.036630	0.066082
4931429L15Rik	0.033229	0.115612
4931429P17Rik	0.015500	0.041945
4931431F19Rik	0.016253	0.043982
4931440F15Rik	0.050651	0.085666
4931440J10Rik	0.025236	0.153653
4931440L10Rik	0.032221	0.036331
4932411E22Rik	0.030654	0.031107
4932411K12Rik	0.029577	0.065485
4932411N23Rik	0.025381	0.022894
4932412D23Rik	0.025852	0.053634
4932414J04Rik	0.028266	0.061192
4932414N04Rik	0.018457	0.090527
4932415D10Rik	0.019224	0.047685
4932416K20Rik	0.034140	0.046193
4932418E24Rik	0.027421	0.053592
4932429P05Rik	0.000000	0.004436
4932430I15Rik	0.075514	0.102173
4932431P20Rik	0.051451	0.086322
4932435O22Rik	0.022216	0.071391
4932438A13Rik	3.815590	5.085039
4932438H23Rik	0.132600	0.239216
4932442L08Rik	0.018994	0.034266
4932443I19Rik	0.043760	0.019736
4932443L11Rik	0.090551	0.108105
4932702P03Rik	0.022171	0.049997
4933400A11Rik	0.027731	0.009380
4933400C23Rik	0.060723	0.082160
4933400F21Rik	1.261479	1.443894
4933402C06Rik	0.031540	0.085349
4933402D24Rik	0.154502	0.281409
4933402E13Rik	0.020516	0.034698
4933402J07Rik	0.043009	0.145482
4933402N03Rik	0.027783	0.112776
4933402N22Rik	0.128045	0.000000
4933402P03Rik	0.038930	0.052673
4933403O08Rik	0.026161	0.017698
4933404I11Rik	0.000000	0.072253
4933404K08Rik	0.014762	0.109855
4933404O12Rik	0.486945	0.564418
4933405E24Rik	0.000000	0.067976
4933405L10Rik	0.057689	0.078056
4933405O20Rik	0.007917	0.064270
4933406C10Rik	0.070701	0.094351
4933406D12Rik	0.061936	0.146652
4933406G16Rik	0.030929	0.066956
4933406I18Rik	0.099278	0.063212
4933406J08Rik	0.009494	0.064229
4933406K04Rik	0.027481	0.078497
4933406M09Rik	0.217629	0.183042
4933406P04Rik	0.209116	0.267222
4933407E24Rik	0.112899	0.116385
4933407K13Rik	0.334533	0.454864
4933407L21Rik	0.014835	0.040144
4933408B17Rik	0.061100	0.121251
4933408J17Rik	0.062627	0.112982
4933409D19Rik	0.026932	0.009110
4933409G03Rik	0.050306	0.145855
4933411E06Rik	0.016444	0.066746
4933411G06Rik	0.040734	0.055114
4933411G11Rik	0.028849	0.066914
4933411K16Rik	0.060318	0.122419
4933411K20Rik	1.654054	2.256642
4933412E24Rik	0.059352	0.040153
4933413G19Rik	0.096745	0.038500
4933413J09Rik	0.105513	0.173554
4933413L06Rik	0.015033	0.081363
4933414I15Rik	0.004197	0.034072
4933415A04Rik	0.020559	0.041725
4933415F23Rik	0.005840	0.031606
4933416C03Rik	0.030620	0.041430
4933416I08Rik	0.039624	0.067016
4933416M07Rik	0.199624	0.270098
4933417A18Rik	0.056854	0.089747
4933417D19Rik	0.472046	0.437624
4933417E11Rik	0.046161	0.156142
4933417O13Rik	0.047577	0.064374
4933421I07Rik	0.023263	0.010492
4933421O10Rik	0.465379	0.626377
4933422H20Rik	0.054117	0.021967
4933423P22Rik	0.451688	0.573396
4933424L21Rik	0.298733	0.261172
4933425L06Rik	0.038554	0.045644
4933426M11Rik	12.241152	15.743970
4933427D06Rik	0.040790	0.110381
4933427D14Rik	1.502790	1.954293
4933427E13Rik	0.024653	0.100069
4933427G17Rik	0.065853	0.108195
4933427I04Rik	0.043630	0.177100
4933427I22Rik	0.028873	0.045577
4933428C19Rik	0.069524	0.150510
4933428G20Rik	0.149495	0.292170
4933428M09Rik	0.010590	0.028657
4933430I17Rik	1.716019	1.777403
4933430M04Rik	0.042815	0.049654
4933431K23Rik	0.033093	0.084283
4933433C11Rik	0.038725	0.058946
4933433F19Rik	0.000000	0.067561
4933433G15Rik	0.116332	0.176732
4933434E20Rik	8.333716	10.000802
4933434I20Rik	0.029406	0.072944
4933434M16Rik	0.019305	0.039181
4933435F18Rik	0.023570	0.053151
4933436E23Rik	0.038802	0.183750
4933436I01Rik	0.014829	0.100321
4933436I20Rik	0.017398	0.094160
4933438A12Rik	0.075514	0.116769
4933439C10Rik	0.321562	0.295317
4933440J02Rik	0.028263	0.203954
4933440M02Rik	0.025442	0.113105
4933440N22Rik	1.934700	1.599715
5031414D18Rik	2.325650	2.493101
5031415H12Rik	0.099411	0.127781
5031425E22Rik	1.712720	2.222414
5031425F14Rik	0.596204	0.500701
5031434O11Rik	0.278543	0.262176
5031439G07Rik	49.055961	60.855717
5033403F01Rik	0.088281	0.203060
5033426O07Rik	0.029960	0.094585
5033428I22Rik	0.024329	0.074066
5033430I15Rik	0.256868	0.453327
5330416C01Rik	0.018806	0.021810
5330417C22Rik	0.030459	0.061817
5330417H12Rik	0.332621	0.291923
5330426P16Rik	7.579712	9.106165
5330434G04Rik	0.012610	0.015355
5330439K02Rik	0.355985	0.532659
5430400D12Rik	0.050894	0.153024
5430401F13Rik	0.051941	0.281111
5430402E10Rik	0.033735	0.045644
5430402O13Rik	0.192959	0.163175
5430403G16Rik	0.665173	0.976779
5430405H02Rik	0.496723	0.680926
5430416N02Rik	0.663743	0.947814
5430416O09Rik	0.022171	0.019999
5430419D17Rik	0.049281	0.124468
5430421N21Rik	0.086619	0.039066
5430427M07Rik	0.254126	0.343842
5430427O19Rik	1.269823	1.853287
5430435G22Rik	90.319464	99.891878
5530400C23Rik	0.093851	0.152380
5530401A14Rik	0.019935	0.053945
5530601H04Rik	0.558089	0.808217
5730403I07Rik	0.010152	0.041207
5730409E04Rik	2.664809	2.958900
5730412P04Rik	0.020158	0.027274
5730419F03Rik	0.039405	0.046652
5730420D15Rik	0.058683	0.147457
5730422E09Rik	0.029676	0.104397
5730437C11Rik	0.055777	0.075469
5730455P16Rik	1.892614	2.444496
5730460C07Rik	0.045422	0.069140
5730507C01Rik	0.032614	0.088256
5730508B09Rik	5.517434	7.318420
5730522E02Rik	0.021314	0.072098
5730559C18Rik	0.051739	0.062636
5730596B20Rik	0.025648	0.078081
5830403L16Rik	0.000000	0.178288
5830405F06Rik	0.018842	0.050988
5830411N06Rik	0.030364	0.060045
5830415F09Rik	1.544265	1.969884
5830416P10Rik	0.185045	0.176282
5830418K08Rik	1.752218	2.516624
5830428H23Rik	1.819838	2.695575
5830432E09Rik	2.315615	2.515914
5830444B04Rik	0.312719	0.383862
5830454E08Rik	0.297005	0.296106
5830473C10Rik	0.038677	0.085632
5930403N24Rik	0.133576	0.183430
5930412G12Rik	0.016142	0.043680
5930422O12Rik	0.112837	0.152672
6030407O03Rik	0.034171	0.059444
6030408B16Rik	0.031994	0.050504
6030419C18Rik	0.067602	0.117602
6030442E23Rik	0.072315	0.048923
6030443J06Rik	0.070063	0.134071
6030445D17Rik	0.012053	0.040769
6030452D12Rik	0.052033	0.093869
6030458C11Rik	2.299949	3.146904
6030468B19Rik	0.131566	0.287559
6030471H07Rik	0.100428	0.339705
6030498E09Rik	0.000000	0.038895
6230400D17Rik	0.569282	0.895650
6330403A02Rik	0.388560	0.372311
6330403K07Rik	0.026266	0.088846
6330403N20Rik	0.060598	0.081991
6330408A02Rik	0.394864	0.488111
6330409D20Rik	1.270141	1.563254
6330416G13Rik	11.685977	13.546066
6330418K02Rik	0.808443	0.937587
6330549D23Rik	0.272341	0.343074
6430531B16Rik	0.097276	0.076777
6430548M08Rik	6.541560	7.981593
6430550D23Rik	0.294549	0.316394
6430562O15Rik	0.164094	0.173229
6430571L13Rik	0.050165	0.036548
6430573F11Rik	0.039100	0.083134
6430573P05Rik	0.102417	0.143705
6430590A07Rik	1.188077	1.713112
6430628N08Rik	0.019607	0.000000
6430710C18Rik	0.029645	0.040111
6530403H02Rik	0.016099	0.040755
6530411M01Rik	0.041075	0.111150
6720427I07Rik	2.988307	4.290707
6720483E21Rik	0.019324	0.039220
6720489N17Rik	0.680149	0.858914
6820408C15Rik	0.080548	0.122608
7420426K07Rik	0.020961	0.000000
7420461P10Rik	0.032614	0.058837
7530416G11Rik	0.009367	0.063371
7530428D23Rik	0.030361	0.109546
7630403G23Rik	0.049832	0.242726
8030411F24Rik	0.059376	0.133896
8030423F21Rik	0.021434	0.048335
8030423J24Rik	0.051330	0.000000
8030442B05Rik	0.031599	0.042755
8030462N17Rik	4.820729	6.655317
8030474K03Rik	0.043056	0.052431
8430408G22Rik	0.608387	0.619917
8430419K02Rik	0.053121	0.100625
8430419L09Rik	0.870118	0.881754
8430423G03Rik	0.018384	0.223862
8430427H17Rik	0.521275	0.473123
8430429K09Rik	0.337826	0.360294
8430436N08Rik	0.030206	0.027246
8430437L04Rik	0.025350	0.068599
9030025P20Rik	2.347499	3.291746
9030407P20Rik	0.471863	0.687025
9030612E09Rik	0.027889	0.045281
9030616G12Rik	0.046088	0.083145
9030617O03Rik	2.029600	2.295135
9030622O22Rik	0.016334	0.051568
9030624G23Rik	0.023026	0.051925
9030624J02Rik	10.314823	12.285857
9130008F23Rik	0.510894	0.781703
9130011E15Rik	3.686701	4.544315
9130015L21Rik	0.019517	0.132033
9130019O22Rik	1.654679	1.879852
9130019P16Rik	0.034289	0.076415
9130023H24Rik	1.060729	1.320935
9130204K15Rik	0.083580	0.061683
9130204L05Rik	0.000000	0.103500
9130213A22Rik	0.092799	0.116592
9130227L01Rik	0.025150	0.034029
9130230L23Rik	0.161416	0.370116
9130230N09Rik	4.970538	6.389043
9130401M01Rik	3.092801	3.940457
9130409I23Rik	0.010938	0.051798
9130409J20Rik	0.006575	0.044483
9230009I02Rik	0.018788	0.088974
9230019H11Rik	0.035376	0.041882
9230020A06Rik	0.020178	0.061430
9230102O04Rik	0.000000	0.043336
9230104L09Rik	0.066255	0.134468
9230104M06Rik	0.449545	0.452651
9230105E05Rik	0.054447	0.095769
9230106D20Rik	0.030136	0.091744
9230109A22Rik	0.010711	0.050724
9230110C19Rik	0.033165	0.062823
9230110F15Rik	0.033735	0.000000
9230111E07Rik	0.430440	0.695123
9230112D13Rik	0.000000	0.059033
9230113P08Rik	0.031838	0.057438
9230114K14Rik	0.255594	0.353411
9330104G04Rik	0.388265	0.475642
9330111N05Rik	0.023308	0.065939
9330136K24Rik	0.248241	0.244276
9330151L19Rik	3.999442	4.624272
9330158H04Rik	0.023079	0.049678
9330159F19Rik	0.031930	0.062404
9330161L09Rik	0.474342	0.558088
9330175E14Rik	0.260278	0.269993
9330175M20Rik	0.014202	0.072057
9330179D12Rik	0.042471	0.065674
9330182L06Rik	0.092724	0.209097
9330182O14Rik	0.075514	0.074927
9330185C12Rik	0.032542	0.132091
9330198N18Rik	0.068769	0.081416
9430002A10Rik	0.365520	0.671189
9430007A20Rik	0.030182	0.051047
9430015G10Rik	1.289674	1.578150
9430016H08Rik	0.887275	1.234128
9430020K01Rik	0.923280	0.954621
9430021M05Rik	0.047329	0.037355
9430024E24Rik	0.016041	0.130220
9430037G07Rik	0.127802	0.162113
9430038I01Rik	1.023585	1.299788
9430041J12Rik	0.027517	0.060502
9430065F17Rik	0.101204	0.136933
9430069I07Rik	0.063063	0.085326
9430093N23Rik	0.000000	0.063858
9430097D07Rik	0.185223	0.187960
9530002B09Rik	0.013692	0.111150
9530003J23Rik	0.050054	0.084656
9530026F06Rik	0.037564	0.118594
9530026P05Rik	0.022820	0.059822
9530027J09Rik	0.324454	0.405228
